month,hour,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,uv_index,weather_condition,next_temp_c
9,11,23.0,35.8,1013.1,20.5,1.4,10.3,Sunny,22.1
2,21,2.6,84.4,1006.3,20.1,61.2,0.1,Rainy,3.5
12,20,0.7,76.6,1024.9,8.1,37.1,0.0,Sunny,-1.4
3,9,7.4,84.5,1019.3,21.6,36.0,4.4,Sunny,4.3
3,14,6.6,84.7,1003.8,29.2,66.8,4.0,Rainy,6.3
1,8,-1.1,93.8,1013.6,5.1,61.5,3.5,Snowy,-0.8
8,1,22.5,69.5,996.8,29.4,69.5,0.0,Cloudy,23.1
6,4,15.6,60.8,1021.2,12.6,58.0,0.0,Cloudy,15.0
12,5,1.3,89.5,1009.9,0.0,73.0,0.0,Snowy,4.1
8,6,20.8,48.0,1007.8,26.5,48.6,0.2,Cloudy,18.6
11,20,1.4,100.0,1012.6,12.4,78.7,0.0,Snowy,-0.1
9,0,17.8,78.1,1013.5,25.4,63.2,0.0,Rainy,19.2
5,22,14.9,62.8,1023.7,31.7,26.6,0.0,Sunny,13.3
12,6,-0.1,89.0,1020.1,17.7,46.8,0.0,Cloudy,-1.7
3,19,5.4,90.5,1011.1,13.6,68.7,0.0,Rainy,6.1
5,11,23.0,49.0,1022.2,27.5,37.9,6.1,Sunny,21.6
5,15,26.8,38.3,1017.8,25.5,36.5,6.3,Sunny,27.0
5,15,26.0,54.8,1007.9,20.7,42.4,5.2,Cloudy,25.2
3,10,0.0,85.8,1011.5,22.6,73.8,2.6,Snowy,-1.0
11,20,0.5,86.1,1011.2,11.8,60.0,0.0,Cloudy,-2.8
10,3,9.9,61.8,1019.1,11.3,34.7,0.0,Sunny,10.7
4,12,16.7,42.8,1008.6,16.8,29.5,6.8,Sunny,14.9
9,6,13.9,66.5,1008.3,19.3,50.9,0.8,Cloudy,14.1
10,3,0.8,92.9,1036.6,30.7,49.7,0.4,Cloudy,0.3
9,14,20.7,51.7,1024.3,14.8,20.7,8.5,Sunny,20.8
2,18,-5.2,100.0,1003.9,26.5,85.7,0.9,Snowy,-5.0
8,8,23.7,42.4,1019.9,17.0,0.0,3.6,Sunny,24.6
8,10,24.7,37.4,1014.4,12.4,19.4,7.7,Sunny,23.9
7,7,20.6,53.5,1017.7,14.8,26.8,1.4,Sunny,23.3
8,0,18.7,56.2,1014.6,26.1,24.4,0.0,Sunny,15.8
3,22,3.5,87.5,1027.3,39.2,40.2,0.1,Cloudy,3.5
6,23,28.3,34.9,1017.1,7.1,11.7,0.7,Sunny,30.3
1,7,-9.6,100.0,1012.3,8.6,72.3,1.5,Snowy,-8.2
7,12,35.8,50.9,1025.5,33.8,18.7,8.8,Sunny,34.6
1,21,0.3,84.1,1015.8,20.2,40.3,0.0,Cloudy,-0.6
9,3,10.1,82.4,1014.5,13.4,49.5,0.0,Cloudy,8.8
1,7,-2.7,78.5,1016.8,7.4,50.5,1.6,Cloudy,-1.2
1,2,-9.8,100.0,1011.9,7.9,89.4,0.0,Snowy,-10.7
7,8,26.7,55.4,1013.1,8.0,42.4,3.4,Cloudy,27.7
2,1,0.1,93.5,1006.0,22.7,66.1,0.4,Snowy,1.1
5,1,15.6,61.4,1004.0,36.4,62.5,0.3,Cloudy,20.4
8,12,31.4,15.0,1001.0,20.9,54.1,4.2,Cloudy,32.4
8,14,28.4,36.0,996.3,23.8,64.0,4.4,Cloudy,27.4
3,22,-3.9,84.6,1002.4,23.8,83.3,0.0,Snowy,-6.1
7,11,29.4,31.1,1010.9,22.8,35.8,6.6,Sunny,29.4
3,3,4.0,80.2,1014.2,1.9,75.9,0.0,Rainy,4.3
6,7,16.5,56.1,1009.7,27.5,60.3,0.5,Cloudy,13.0
6,8,19.9,46.9,984.7,44.5,83.7,1.6,Cloudy,19.1
3,22,2.5,70.7,1031.9,28.8,37.1,0.0,Sunny,3.5
7,4,16.9,52.5,1026.0,14.8,1.0,0.3,Sunny,16.4
3,23,-2.4,99.8,1018.3,24.1,39.3,0.0,Sunny,-0.2
8,19,24.0,42.4,1035.9,38.1,0.0,0.7,Sunny,21.7
10,17,10.8,63.7,1001.3,27.4,63.2,2.7,Cloudy,12.5
4,10,11.1,63.8,1035.7,32.0,2.5,8.2,Sunny,13.2
1,14,6.8,78.2,1001.4,23.3,84.5,2.7,Rainy,9.0
4,21,5.2,81.7,1015.9,11.5,25.0,0.4,Sunny,2.9
7,8,19.6,25.1,997.7,29.5,32.5,3.6,Sunny,20.7
11,16,7.7,83.7,1013.2,6.9,51.1,3.9,Cloudy,7.0
4,11,19.2,70.6,1017.6,5.3,17.9,8.5,Sunny,17.1
6,6,20.3,44.0,1011.1,36.1,56.0,0.7,Cloudy,20.1
9,9,18.7,47.2,1021.6,11.4,0.0,6.0,Sunny,17.6
1,9,-0.3,80.9,1014.2,14.9,46.0,3.6,Cloudy,1.9
5,12,17.2,51.6,1006.7,5.3,59.2,4.6,Cloudy,18.6
11,18,10.0,72.3,1006.2,4.2,70.5,0.2,Rainy,8.4
7,10,30.5,19.7,1022.7,24.5,0.0,8.2,Sunny,29.7
1,12,1.6,71.5,1005.2,22.8,72.0,4.3,Snowy,1.4
4,20,16.0,76.4,1024.0,35.3,41.3,0.0,Cloudy,16.4
6,7,18.1,48.6,1027.7,32.8,47.0,1.2,Cloudy,20.4
2,7,2.8,93.2,993.0,34.8,100.0,1.0,Rainy,4.6
10,3,6.8,78.3,1026.6,20.7,32.3,0.1,Sunny,7.4
5,14,23.7,31.4,1037.7,53.7,0.0,9.5,Sunny,23.7
11,10,7.9,79.5,1016.0,23.1,39.9,6.1,Sunny,5.2
10,10,14.6,62.0,1020.2,10.7,20.2,6.8,Sunny,17.4
1,0,-2.3,83.9,1025.4,27.2,60.6,1.0,Snowy,-2.6
6,16,25.0,49.9,1009.7,17.1,40.2,4.2,Cloudy,28.3
6,14,27.1,49.1,1015.2,11.9,39.6,7.3,Sunny,27.9
4,19,17.7,65.5,997.2,37.1,92.2,0.0,Cloudy,21.8
8,5,17.5,70.5,1014.7,20.7,11.5,0.3,Sunny,19.1
4,23,11.4,72.0,1019.0,17.6,60.6,0.0,Rainy,9.3
8,21,29.4,27.2,1019.2,17.2,10.6,0.6,Sunny,28.8
8,14,28.5,37.5,1025.8,39.3,13.6,8.1,Sunny,28.7
5,8,21.7,81.8,1003.7,30.6,58.8,2.5,Cloudy,20.7
4,13,13.2,72.5,1006.6,20.2,49.0,5.5,Cloudy,13.0
12,17,7.1,98.0,1035.7,26.3,41.8,3.5,Cloudy,5.2
2,16,5.9,90.2,1011.2,16.9,100.0,0.8,Rainy,6.4
11,17,11.1,70.7,1015.4,20.5,61.0,3.1,Rainy,12.1
3,4,-2.8,92.2,1012.2,0.0,84.7,0.0,Snowy,-4.1
3,19,-0.1,84.8,1003.1,25.8,71.3,0.0,Snowy,3.9
4,19,15.6,44.3,1032.5,32.0,0.0,0.5,Sunny,16.2
4,8,3.7,79.6,1006.7,17.8,53.5,2.3,Cloudy,2.8
10,10,13.7,76.5,999.5,21.0,66.5,3.7,Rainy,11.3
11,23,4.5,72.2,1007.6,17.3,27.9,0.0,Sunny,5.1
11,21,4.2,82.8,989.0,52.0,83.1,0.0,Stormy,4.2
5,0,21.6,61.1,1005.2,17.8,46.1,0.0,Cloudy,23.5
4,17,20.3,45.4,1001.4,33.7,46.6,3.5,Cloudy,20.6
11,5,-1.9,83.3,1020.4,14.4,49.2,0.5,Cloudy,-3.5
10,1,6.3,65.4,1004.9,27.8,63.3,0.1,Cloudy,9.8
8,14,29.9,31.9,1023.7,24.8,6.1,9.4,Sunny,31.2
6,20,17.8,45.4,1029.8,35.0,0.0,0.0,Sunny,17.8
6,13,26.2,36.8,1022.4,23.3,0.0,9.8,Sunny,27.0
8,4,16.7,74.2,1010.4,20.2,47.2,0.2,Cloudy,18.0
7,5,13.6,55.4,1014.7,0.0,21.7,0.0,Sunny,11.5
10,5,7.9,74.3,994.7,22.6,86.5,0.0,Rainy,8.7
11,21,2.5,76.3,1011.4,17.3,69.5,0.0,Rainy,2.1
12,17,-2.6,100.0,1002.7,8.0,99.6,0.0,Snowy,-1.2
10,13,19.4,69.0,1021.3,17.8,47.2,6.4,Cloudy,18.6
8,9,28.5,50.8,1043.9,48.6,0.0,6.8,Sunny,28.0
2,13,6.6,78.2,1019.0,12.6,37.9,7.2,Sunny,10.1
9,12,22.9,48.3,989.1,35.1,58.5,4.9,Cloudy,25.6
1,2,-5.6,81.5,1008.7,19.4,41.0,0.0,Cloudy,-11.1
8,5,22.6,70.5,1014.5,21.8,62.0,0.0,Rainy,25.2
12,7,-0.4,78.1,1014.0,5.6,50.5,1.8,Cloudy,-0.1
11,11,5.9,82.7,1004.2,17.9,52.4,5.2,Cloudy,5.2
12,12,6.2,86.3,1015.9,9.7,43.6,6.7,Cloudy,4.9
12,10,7.7,68.0,998.1,10.5,56.9,3.8,Cloudy,6.4
4,11,13.9,74.6,1001.7,26.7,69.9,3.8,Rainy,13.1
4,0,15.2,69.8,1020.7,28.8,53.3,0.0,Cloudy,13.7
5,16,22.1,69.1,1000.8,34.8,61.5,3.8,Cloudy,20.2
8,15,30.0,35.2,1019.5,12.8,0.0,8.3,Sunny,28.7
5,10,19.3,43.2,996.6,21.7,52.0,5.5,Cloudy,20.4
8,12,30.2,34.6,1034.2,37.6,0.0,9.3,Sunny,30.8
10,17,9.3,73.2,1003.7,29.8,61.8,2.3,Rainy,10.8
1,10,-1.2,87.4,1010.3,16.5,55.8,4.5,Cloudy,-0.8
12,11,-0.3,81.4,1017.0,19.1,54.3,5.4,Cloudy,-2.1
10,5,8.3,53.5,1006.2,29.3,48.6,0.0,Cloudy,9.7
9,8,23.0,55.2,1014.7,8.2,35.7,4.1,Sunny,21.7
6,15,32.5,56.0,1019.9,18.5,35.0,5.8,Sunny,34.2
3,3,-10.3,100.0,1024.5,38.9,46.3,0.0,Cloudy,-11.9
8,2,26.3,51.7,1022.5,21.8,14.6,0.0,Sunny,25.6
9,15,26.0,51.8,1010.9,4.3,60.0,4.0,Cloudy,25.8
6,23,16.8,63.8,1011.2,8.8,55.7,1.4,Cloudy,18.5
11,11,9.9,79.5,1041.2,38.3,25.8,7.9,Sunny,10.7
7,10,29.7,44.4,1024.4,28.5,32.4,6.0,Sunny,30.2
1,4,-9.9,96.7,1001.9,18.1,92.1,0.0,Snowy,-6.0
5,17,24.0,41.0,1014.2,15.6,40.8,3.5,Cloudy,21.2
5,18,19.6,53.2,1009.0,10.9,19.6,2.5,Sunny,18.2
10,22,7.4,77.1,1011.4,0.0,59.4,0.0,Cloudy,5.9
4,22,6.3,72.5,998.2,32.2,70.1,0.3,Rainy,3.6
6,5,14.2,66.9,1008.1,19.1,79.4,0.0,Cloudy,13.4
7,21,25.0,51.8,1034.7,42.2,17.6,0.0,Sunny,26.8
9,17,25.6,55.0,1019.9,15.0,18.6,4.4,Sunny,25.0
1,5,-4.2,100.0,983.1,41.6,100.0,1.1,Snowy,-4.3
6,3,21.6,53.4,1027.6,32.7,18.0,0.3,Sunny,19.0
7,11,31.5,24.6,1026.1,39.8,4.4,9.6,Sunny,30.6
3,18,5.9,72.7,1008.7,17.3,42.1,2.5,Cloudy,5.5
8,1,21.7,52.9,1021.6,25.7,29.5,0.0,Sunny,23.3
5,16,18.8,38.5,1002.7,21.8,39.0,3.5,Sunny,16.3
9,10,18.4,71.3,1007.4,6.4,62.6,4.3,Rainy,18.1
5,10,18.1,59.2,1031.0,41.3,3.6,7.9,Sunny,20.6
9,20,23.3,53.8,1009.7,23.2,33.8,0.0,Sunny,23.0
10,15,21.6,66.3,990.6,44.6,97.7,1.5,Cloudy,18.3
4,1,8.2,66.5,1012.2,11.5,31.9,0.4,Sunny,11.0
9,1,17.5,64.5,1012.1,17.9,31.9,0.0,Sunny,19.3
5,22,12.5,65.2,1027.4,36.4,23.3,0.0,Sunny,14.5
10,7,11.8,65.4,1013.2,25.2,33.9,1.6,Sunny,9.2
9,12,23.7,41.7,1007.9,26.0,23.5,8.0,Sunny,26.9
3,9,9.9,86.7,1025.5,27.6,43.5,3.3,Cloudy,9.0
4,7,10.0,66.3,1014.4,3.3,21.6,1.9,Sunny,9.6
9,3,11.7,74.5,1004.0,24.0,50.5,0.0,Cloudy,10.9
10,14,20.2,36.0,1026.9,30.7,35.2,6.9,Sunny,22.4
11,0,3.3,91.8,1015.3,20.5,67.7,0.0,Rainy,3.5
6,10,24.5,58.8,1013.0,22.9,29.9,6.7,Sunny,25.8
2,6,-3.4,91.0,1015.1,13.8,66.8,0.0,Snowy,-2.7
7,16,27.0,42.3,1000.2,44.2,57.4,3.2,Cloudy,27.3
2,19,-8.6,100.0,1006.7,5.5,94.4,0.1,Snowy,-9.8
11,23,1.6,100.0,1013.0,15.4,68.0,0.0,Snowy,5.3
2,17,6.6,57.5,1010.7,8.4,58.4,2.5,Cloudy,4.4
11,21,4.5,86.1,1028.3,15.1,6.8,0.0,Sunny,5.7
1,21,-11.4,92.9,1015.6,13.5,45.3,0.0,Cloudy,-10.2
11,11,7.8,73.0,1023.3,12.7,38.2,6.6,Sunny,10.4
11,8,-3.9,88.3,1013.1,10.8,66.6,1.5,Snowy,-0.9
12,4,0.2,80.5,1025.7,27.5,23.6,0.0,Sunny,0.4
11,9,2.2,81.6,1017.8,26.7,53.8,3.8,Cloudy,3.7
3,3,4.2,67.3,1013.2,0.1,37.5,0.0,Sunny,7.9
6,4,22.7,61.2,1012.8,19.5,38.9,0.1,Sunny,23.1
8,9,22.1,33.9,1001.5,26.5,56.3,3.7,Cloudy,20.7
9,10,17.5,64.2,1019.1,27.5,49.4,4.9,Cloudy,17.3
7,20,27.4,40.6,1012.5,9.1,14.2,0.3,Sunny,25.6
4,23,4.4,66.7,1007.0,8.6,39.9,0.0,Sunny,5.5
6,9,26.1,47.9,1026.3,18.2,7.4,5.2,Sunny,28.5
5,7,15.5,46.2,998.0,19.7,54.4,0.4,Cloudy,15.8
8,1,11.2,68.6,1007.9,21.9,45.8,1.0,Cloudy,8.8
1,22,-13.9,91.7,1025.3,38.6,61.3,0.0,Snowy,-11.6
1,7,-2.6,93.6,1016.8,12.0,65.0,1.6,Snowy,-5.3
11,15,8.5,62.9,1012.4,17.7,51.0,4.6,Cloudy,6.3
6,21,20.4,50.0,1016.0,3.4,11.4,0.0,Sunny,20.5
10,4,9.6,73.6,1015.2,16.0,65.8,0.0,Rainy,10.5
12,2,-1.4,79.4,994.8,39.2,40.6,1.2,Cloudy,-0.2
2,11,3.0,79.9,1008.8,5.4,74.7,3.7,Rainy,3.4
5,12,22.8,35.6,1032.4,33.6,9.8,8.8,Sunny,26.5
1,12,5.2,83.5,1005.1,27.2,63.8,3.8,Rainy,5.8
7,9,22.1,69.5,1009.2,0.0,73.4,3.6,Cloudy,24.5
1,3,-6.9,100.0,1006.5,30.5,78.8,0.0,Snowy,-5.0
4,8,14.2,64.6,1012.0,16.1,47.7,3.2,Cloudy,12.4
9,21,20.2,62.6,1006.0,26.1,59.4,0.4,Cloudy,20.4
1,23,-14.0,88.2,1018.8,15.7,100.0,0.0,Snowy,-9.7
4,22,6.0,91.1,1015.4,1.1,80.4,0.3,Rainy,5.5
6,1,14.8,70.5,1022.3,27.4,46.0,0.0,Cloudy,14.1
6,18,27.5,38.9,1000.4,26.5,32.4,1.3,Sunny,28.3
12,0,-3.4,100.0,1008.9,17.2,78.3,0.6,Snowy,-3.7
8,6,27.1,41.8,1010.3,24.0,21.1,0.0,Sunny,26.2
1,16,1.2,78.6,1018.5,24.7,59.1,3.6,Cloudy,0.8
7,2,18.0,62.7,1003.5,38.8,60.3,0.2,Cloudy,21.1
1,19,4.2,68.1,1024.0,26.4,14.3,0.3,Sunny,4.4
7,19,28.7,52.1,1027.2,23.6,16.3,0.0,Sunny,26.8
3,20,10.1,59.3,1001.1,24.7,46.6,0.0,Cloudy,7.8
11,2,0.2,74.3,1007.1,22.4,63.1,0.0,Snowy,4.6
8,2,13.5,55.7,1006.6,27.8,35.7,0.0,Sunny,13.6
3,16,4.9,85.3,1044.6,38.2,12.7,6.1,Sunny,6.1
1,6,-11.2,95.6,1007.8,18.3,85.9,0.6,Snowy,-12.1
8,13,32.6,22.7,1033.1,49.0,0.0,10.6,Sunny,33.6
3,16,15.0,56.5,997.8,28.3,56.5,3.3,Cloudy,18.1
2,17,11.5,67.4,1001.1,33.7,68.0,2.2,Cloudy,10.8
1,12,6.6,63.3,1004.8,25.8,67.2,4.6,Cloudy,7.9
3,19,11.2,56.7,1002.9,31.8,38.3,0.3,Sunny,9.2
2,19,-0.9,100.0,1009.8,9.4,78.7,0.0,Snowy,3.2
2,20,-4.8,83.5,1004.5,15.8,91.0,0.9,Snowy,-3.8
6,17,31.8,34.1,1003.2,24.0,47.2,3.3,Cloudy,31.5
12,3,-4.2,87.7,1026.9,16.4,41.4,0.5,Cloudy,-4.3
1,0,-6.8,90.9,1027.7,27.5,51.2,0.6,Cloudy,-7.2
2,17,5.7,82.7,1024.4,27.7,47.6,3.1,Cloudy,5.3
6,0,20.2,64.2,1019.3,33.8,46.8,0.0,Cloudy,16.3
3,12,15.3,58.9,1014.1,16.6,9.2,9.1,Sunny,15.7
4,19,18.7,44.5,1007.0,24.2,16.8,0.0,Sunny,19.0
1,19,1.7,95.1,1001.6,35.0,98.8,0.2,Snowy,3.1
8,22,24.5,47.3,1017.4,9.5,4.0,0.0,Sunny,24.1
7,9,29.6,57.9,998.9,27.6,67.7,2.9,Cloudy,28.7
7,10,27.2,21.8,1001.1,45.7,27.9,6.9,Sunny,27.6
3,8,8.0,74.9,1026.8,28.0,16.7,3.8,Sunny,5.6
10,8,6.4,94.6,1035.8,48.3,37.2,3.1,Sunny,7.2
10,4,11.0,64.9,1017.7,25.4,41.4,0.0,Cloudy,8.2
3,0,-5.0,90.2,1026.3,16.1,74.9,0.0,Snowy,-2.5
2,16,6.2,78.6,1010.0,18.0,50.1,3.7,Cloudy,7.9
12,21,-5.1,87.0,996.9,32.4,100.0,0.0,Snowy,-6.2
1,1,-5.6,90.3,1020.3,23.5,57.4,0.0,Cloudy,-3.9
7,23,21.6,49.2,1019.8,14.2,14.3,0.4,Sunny,22.3
7,12,24.8,41.5,1013.9,4.1,39.7,6.9,Sunny,23.5
12,8,1.6,95.0,1010.1,11.7,79.3,1.3,Snowy,-1.6
2,3,-8.2,100.0,1024.5,25.1,53.2,0.0,Cloudy,-7.2
7,4,24.3,51.0,1001.2,35.7,57.4,0.0,Cloudy,23.4
8,10,27.1,52.4,1003.7,37.7,41.6,5.4,Cloudy,29.6
1,23,-4.7,89.3,1000.9,37.7,68.3,1.5,Snowy,-4.1
9,18,18.2,50.0,1014.0,20.1,44.9,2.4,Cloudy,17.4
7,20,23.6,43.5,999.9,19.6,46.7,0.0,Cloudy,27.4
3,2,-2.8,89.3,1004.8,18.6,73.6,0.1,Snowy,-1.3
8,11,31.8,26.7,1004.5,23.8,35.6,6.1,Sunny,25.7
7,18,35.7,26.4,1009.9,10.7,27.2,1.5,Sunny,35.3
11,18,4.8,72.7,995.2,38.0,56.2,1.5,Cloudy,2.8
8,12,33.6,55.8,1014.0,19.0,56.8,5.0,Cloudy,32.7
6,6,12.4,38.6,1028.0,34.3,6.4,0.5,Sunny,12.7
9,14,20.2,52.9,1014.6,22.2,31.5,7.7,Sunny,21.4
5,22,12.2,84.0,1031.5,27.0,37.5,0.2,Sunny,13.1
3,6,-3.4,91.3,1029.0,38.7,43.5,0.1,Cloudy,-1.0
3,7,-2.9,96.9,1022.3,17.6,65.3,0.3,Snowy,-1.2
1,4,-5.5,94.3,1013.9,5.5,72.7,0.4,Snowy,-4.0
12,20,-1.0,79.8,1013.3,16.6,66.2,0.0,Snowy,-0.1
8,13,31.4,15.4,1022.2,32.7,17.3,8.3,Sunny,34.3
2,3,-3.2,91.8,1008.3,21.5,84.6,0.5,Snowy,-3.2
3,22,3.1,72.7,990.4,39.3,82.3,0.5,Rainy,3.0
8,9,28.3,34.5,1018.9,21.6,0.0,6.4,Sunny,25.4
8,19,25.4,41.9,999.4,29.4,74.7,0.0,Cloudy,27.8
11,14,6.3,93.1,1001.5,16.8,78.9,2.9,Rainy,6.6
4,17,20.5,78.3,1013.0,2.1,47.7,2.2,Cloudy,26.3
4,19,11.2,70.4,1011.9,12.7,24.9,0.0,Sunny,11.0
5,12,20.5,49.7,996.1,33.0,65.3,3.7,Cloudy,21.1
6,7,21.9,40.4,1015.0,14.5,27.6,2.2,Sunny,23.3
5,8,15.3,66.7,1024.6,31.3,6.5,4.6,Sunny,13.9
7,15,30.1,57.6,999.5,26.5,67.5,3.9,Cloudy,31.3
2,18,4.3,76.1,1028.3,34.8,22.9,1.5,Sunny,4.8
7,15,33.2,15.0,994.3,33.3,78.9,2.2,Cloudy,33.1
10,6,5.4,83.6,1038.4,57.1,11.9,0.0,Sunny,8.0
7,13,29.8,50.1,1008.1,18.6,35.9,7.0,Sunny,28.7
1,13,8.1,57.0,1014.7,32.8,24.2,7.9,Sunny,9.1
7,3,22.2,53.5,990.3,42.1,90.7,0.0,Cloudy,25.3
5,14,33.3,39.6,1012.3,11.2,23.2,8.4,Sunny,32.5
3,2,3.7,78.7,1015.7,8.1,40.1,0.2,Cloudy,3.7
3,4,4.4,70.5,1012.0,1.7,61.5,1.0,Rainy,9.1
4,0,1.3,93.3,1006.2,12.2,54.7,0.6,Cloudy,2.6
12,2,-3.1,85.6,1001.6,18.6,86.3,0.9,Snowy,-3.5
2,14,5.7,61.7,1026.6,31.4,49.5,5.0,Cloudy,7.6
2,23,-6.6,74.4,1013.4,8.2,60.0,0.3,Cloudy,-7.1
1,7,-2.9,100.0,1031.5,35.7,51.8,1.1,Cloudy,-5.2
5,3,17.0,65.7,1006.7,29.8,68.5,0.0,Cloudy,20.0
4,1,8.2,73.6,1007.8,17.6,85.0,0.7,Rainy,6.7
11,23,-2.8,84.7,1022.8,40.4,62.8,0.0,Snowy,2.2
10,23,10.7,63.6,993.5,26.0,80.3,0.0,Cloudy,10.3
2,9,-1.1,75.9,998.4,28.3,88.5,1.5,Snowy,3.2
3,3,0.1,80.6,1026.2,23.5,23.4,0.0,Sunny,-1.9
7,2,18.8,35.6,998.9,36.4,57.7,0.0,Cloudy,21.1
7,1,19.3,48.6,991.2,20.3,51.7,0.0,Cloudy,20.7
12,16,8.1,69.7,1035.4,27.4,9.6,7.0,Sunny,10.1
4,22,4.8,83.8,996.3,31.2,37.5,0.0,Sunny,7.1
5,20,26.8,44.4,1015.2,27.1,33.8,0.8,Sunny,26.4
5,23,7.5,81.7,1013.8,14.8,46.3,0.4,Cloudy,5.6
6,19,23.3,63.6,979.3,41.7,100.0,0.2,Cloudy,23.7
9,22,17.5,69.4,1009.8,6.3,59.2,0.4,Cloudy,18.4
2,12,7.4,78.6,1018.4,31.8,63.8,4.7,Rainy,7.1
5,4,13.4,65.0,1017.3,12.1,22.9,0.6,Sunny,14.4
12,20,-0.4,75.7,1023.8,17.5,52.3,0.3,Cloudy,0.7
3,8,6.6,82.4,1008.4,29.4,96.3,0.1,Rainy,5.5
4,21,9.5,87.5,1021.6,30.3,59.9,0.1,Cloudy,10.7
10,5,13.3,68.4,1004.7,32.1,72.2,0.4,Cloudy,13.3
6,4,22.3,70.7,996.1,24.7,77.5,0.0,Rainy,21.5
12,9,4.9,62.4,997.4,18.5,59.1,3.4,Cloudy,6.8
8,7,18.7,45.4,995.5,34.1,69.5,0.7,Cloudy,17.8
1,6,-5.3,100.0,1025.1,29.2,29.2,0.0,Sunny,-5.6
10,6,7.8,75.9,994.8,36.7,74.2,0.0,Rainy,8.4
8,5,15.9,74.3,1016.3,27.8,20.5,0.0,Sunny,18.8
11,20,6.4,75.2,1009.8,2.0,46.9,0.3,Cloudy,7.3
7,19,25.4,38.2,1011.8,20.4,38.2,0.0,Sunny,26.9
1,2,-5.4,90.9,1029.4,22.9,46.7,0.0,Cloudy,-5.4
2,18,-1.4,71.8,1007.7,25.2,58.9,0.8,Cloudy,-1.0
3,21,10.3,58.2,1020.3,17.0,32.3,0.0,Sunny,10.7
1,14,0.4,94.1,1013.5,6.0,36.9,5.5,Sunny,1.4
9,3,14.1,72.6,1011.2,9.3,48.0,0.2,Cloudy,14.0
8,11,31.5,41.3,1040.6,33.6,0.0,8.7,Sunny,34.4
2,5,-6.6,77.8,995.7,33.1,70.5,0.6,Snowy,-6.8
9,18,25.4,43.3,1028.5,24.4,16.1,1.8,Sunny,22.8
7,3,15.3,49.8,1020.9,27.7,10.1,0.0,Sunny,20.7
9,14,30.8,50.6,1007.2,24.0,34.9,6.6,Sunny,30.7
6,8,24.2,42.9,1032.6,49.0,0.0,4.8,Sunny,27.0
6,4,16.5,49.3,990.8,41.5,63.4,0.0,Cloudy,19.6
11,12,9.0,71.8,1006.7,23.7,43.3,6.1,Cloudy,11.2
4,22,12.2,60.2,998.5,40.6,65.1,0.2,Cloudy,12.4
10,17,13.9,79.0,1017.9,12.9,33.6,3.6,Sunny,14.9
10,4,3.8,71.9,999.6,16.1,72.0,0.0,Rainy,2.0
2,15,4.8,63.8,1018.2,19.8,34.7,6.1,Sunny,8.9
7,18,24.3,27.0,1010.8,3.3,47.4,2.0,Cloudy,23.3
5,13,32.1,36.6,1007.2,38.5,41.7,6.8,Cloudy,32.1
11,15,8.5,66.6,1017.7,29.2,12.0,7.9,Sunny,9.2
6,14,33.5,20.5,1009.8,33.2,0.2,9.4,Sunny,33.8
2,21,-0.8,98.2,999.9,28.2,89.1,0.0,Snowy,-1.5
5,3,9.3,77.8,1046.6,56.7,0.0,0.0,Sunny,12.3
10,6,9.0,71.3,1007.2,15.3,14.1,0.2,Sunny,11.2
4,15,20.9,67.2,986.4,51.0,100.0,1.8,Cloudy,22.0
9,23,14.0,70.6,1002.9,14.4,75.4,1.4,Rainy,13.8
6,21,27.3,35.8,997.8,9.9,55.7,0.5,Cloudy,29.8
2,20,4.0,68.7,1022.9,17.6,24.1,0.0,Sunny,3.6
1,21,0.1,93.0,1016.9,5.0,65.7,0.0,Snowy,3.4
5,20,17.2,63.2,1017.8,29.6,26.5,1.1,Sunny,17.9
9,7,13.1,67.0,1008.6,31.9,56.6,1.2,Cloudy,15.8
6,16,26.9,36.2,1009.6,4.8,16.6,5.7,Sunny,27.2
10,15,18.6,63.2,1008.5,27.7,73.7,2.7,Cloudy,19.2
12,22,-0.9,78.9,1012.0,20.8,33.1,0.8,Sunny,1.8
7,9,18.9,55.7,1023.0,11.5,42.4,4.5,Cloudy,23.3
5,9,20.5,68.7,1017.0,13.7,42.6,3.9,Cloudy,23.8
10,1,6.8,68.1,1019.0,14.6,31.4,0.0,Sunny,8.9
6,8,23.0,34.7,1019.0,25.2,17.8,4.1,Sunny,24.6
5,16,29.4,30.4,1023.6,14.9,16.4,5.7,Sunny,28.9
11,10,9.7,80.4,1016.5,15.4,71.6,3.7,Rainy,10.7
9,9,25.8,48.9,1017.3,11.7,32.4,5.1,Sunny,24.7
6,21,21.7,51.1,1027.3,32.9,1.0,0.0,Sunny,22.9
11,16,13.9,59.0,1005.0,19.8,54.1,3.4,Cloudy,15.2
8,3,24.9,52.5,1002.7,20.0,79.4,0.0,Cloudy,21.8
2,15,10.9,60.1,998.8,27.4,83.7,2.2,Cloudy,11.5
12,19,-2.9,92.5,1015.2,30.9,75.1,0.0,Snowy,-1.7
9,14,24.0,41.7,990.8,35.4,74.5,3.6,Cloudy,24.3
5,20,17.6,49.6,1018.5,10.3,36.9,0.0,Sunny,18.8
7,4,22.8,44.5,1011.7,18.2,50.5,0.3,Cloudy,20.8
10,5,10.5,65.5,1026.6,27.2,18.6,0.0,Sunny,9.6
1,16,-0.2,84.8,1004.9,10.4,51.1,3.4,Cloudy,2.2
